x,y,species median
854.0,854.0,5.064221E-4
855.0,855.0,0.0015739634
856.0,856.0,0.6456557
857.0,857.0,0.023839507
858.0,858.0,0.010048974
859.0,859.0,0.0073256814
860.0,860.0,4.143315E-5
861.0,861.0,0.021253472
862.0,862.0,0.055305015
863.0,863.0,0.013031561
864.0,864.0,0.023641616
865.0,865.0,0.0015742057
866.0,866.0,0.0014542406
867.0,867.0,0.011255364
868.0,868.0,5.4821983E-4
869.0,869.0,0.080634594
870.0,870.0,0.005338893
871.0,871.0,3.4284127E-5
872.0,872.0,2.4291739E-4
873.0,873.0,0.0010431489
874.0,874.0,0.002933543
875.0,875.0,0.0010057928
876.0,876.0,4.6455178E-5
877.0,877.0,9.475093E-5
878.0,878.0,0.033204127
879.0,879.0,0.002600294
880.0,880.0,0.78558964
881.0,881.0,0.036623184
882.0,882.0,0.003066365
883.0,883.0,6.1456434E-5
884.0,884.0,0.014454664
885.0,885.0,3.1720762E-4
886.0,886.0,4.902671E-4
887.0,887.0,0.035703454
888.0,888.0,0.0016259073
889.0,889.0,1.3418165E-5
890.0,890.0,0.29871756
891.0,891.0,5.820339E-5
892.0,892.0,2.9900724E-5
893.0,893.0,0.010837602
894.0,894.0,0.0025889266
895.0,895.0,0.02206011
896.0,896.0,0.0064729904
897.0,897.0,0.0070681786
898.0,898.0,0.021564059
899.0,899.0,0.0025241391
900.0,900.0,0.0047818036
901.0,901.0,6.466173E-4
902.0,902.0,0.009628746
903.0,903.0,8.652299E-4
904.0,904.0,0.06845198
905.0,905.0,0.0060745403
906.0,906.0,7.5612706E-4
907.0,907.0,0.1545804
908.0,908.0,0.6985195
909.0,909.0,0.004580497
910.0,910.0,0.001738557
911.0,911.0,0.69648534
912.0,912.0,0.0037850507
913.0,913.0,3.044064E-4
914.0,914.0,0.0010062498
915.0,915.0,3.917981E-4
916.0,916.0,0.0012324292
917.0,917.0,3.712447E-5
918.0,918.0,0.0017893239
919.0,919.0,0.5973409
920.0,920.0,0.63156664
921.0,921.0,0.65860844
922.0,922.0,0.009033475
923.0,923.0,0.003136344
924.0,924.0,2.3258128E-4
925.0,925.0,0.010246082
926.0,926.0,0.047110964
927.0,927.0,0.0016069543
